S1-03-15,4,2,3,7,6,1,3,2,4,16,12,71,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-04-01,4,2,3,7,6,5,7,2,4,16,8,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
S1-04-03,4,2,3,7,6,1,3,2,4,2,,71,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-04-04,4,2,1,7,6,1,4,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
S1-04-07,4,2,3,7,6,1,3,2,4,16,8,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
S1-04-08,4,2,3,7,6,1,3,2,4,16,12,71,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-04-11,4,2,3,7,6,1,3,2,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
S1-04-17,4,2,3,7,6,1,3,2,4,16,8,71,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
S1-04-18,4,2,3,7,6,1,3,2,4,2,12,71,,3148,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-07-02,4,2,3,7,6,1,3,2,4,16,8,107,15,,,40,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
S1-07-05,4,2,3,7,6,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
S1-07-11,4,2,3,7,6,1,3,2,4,16,8,69,8,,,13,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-07-18,4,2,3,7,6,1,3,2,6,,,17,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
S1-07-20,4,2,3,7,6,1,3,2,,2,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
S1-09-01,4,2,3,7,6,1,3,2,4,16,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
S1-09-05,4,2,3,7,6,1,3,2,4,16,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
S1-09-06,4,2,3,5,2,1,3,2,4,2,8,72,17,210148,,29,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
S1-09-07,4,2,3,7,6,1,3,2,4,2,8,71,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-09-11,4,2,3,7,6,1,3,2,4,16,10,71,35,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-09-18,4,2,3,7,6,1,3,2,4,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-09-19,4,2,3,7,6,1,3,2,4,16,8,71,,,,,,31,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,questions 20 and 23 the subject put '00'
S1-10-01,4,2,3,7,6,1,3,2,4,16,8,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-10-02,4,2,3,5,6,1,3,2,4,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
S1-10-06,4,2,3,7,6,1,3,2,4,16,8,97,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-10-07,4,2,3,7,6,1,3,2,4,16,8,71,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
S1-10-08,4,2,3,7,6,1,3,2,4,16,8,71,,210148,,,,20,,7,,,21,,11,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
S1-10-09,4,2,3,7,6,1,3,2,4,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-10-12,4,2,3,7,6,1,3,2,4,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
S1-10-13,4,2,3,7,6,1,3,2,4,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-11-01,4,2,3,7,6,1,3,2,4,16,8,71,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,
S1-11-02,4,2,3,7,6,1,3,2,4,16,8,71,15,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
S1-11-03,4,2,3,7,6,1,3,2,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
S1-11-04,4,2,3,7,6,1,3,2,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
S1-11-09,4,2,3,7,6,2,3,2,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
S1-11-10,4,2,3,7,6,1,3,2,4,16,8,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
S1-11-11,4,2,3,7,6,5,3,2,4,,,,8,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
S1-11-17,5,2,3,7,6,1,3,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
S1-12-01,4,2,3,7,6,1,3,2,4,16,8,71,,21148,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,
S1-12-02,4,2,3,7,7,1,3,2,4,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
S1-12-04,4,2,3,7,6,1,3,2,4,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
S1-12-05,4,2,3,7,6,1,3,2,4,16,,,10,,1,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
S1-12-08,4,2,3,,6,5,7,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
S1-12-10,4,2,3,7,6,2,3,2,4,15,8,61,3,,,5,7,19,6,,,,,,,,,12,7,,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
S1-12-11,4,2,3,7,6,1,3,2,4,16,26,71,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-12-12,4,2,3,7,6,1,3,2,4,16,26,107,10,,1,,,,,,,,4,,,,16,6,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
S1-12-13,4,2,3,7,6,1,3,2,4,16,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
S1-12-15,4,2,3,7,6,1,3,2,4,2,8,71,,1349,,,,31,,12,,,17,,796,,83,5,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-14-01,4,2,3,7,6,1,3,2,4,16,26,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-14-02,4,2,3,7,6,1,3,2,4,16,,,,19,10,13,17,,10,9,0,,,,100,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
S1-14-07,4,2,3,7,6,1,3,2,4,16,8,71,,,,,,29,,,,,,,,,,30,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,
S1-14-09,4,2,3,7,6,1,3,2,4,2,8,,,,,,,29,,,,,,,,,,30,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-14-11,4,2,3,7,6,1,3,2,4,16,8,61,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-14-12,4,2,3,7,6,1,3,2,4,16,8,71,15,3148,,40,,20,,,,,,,,,716,,,43,,,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
S1-14-14,4,2,3,7,6,1,3,4,4,2,8,71,15,29738,10,40,104,31,24,1,306,6168,5,5750,22,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
S1-14-15,4,2,3,7,6,1,3,2,4,16,8,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
S1-14-17,4,2,3,7,6,1,3,2,4,16,8,71,7,,,10,19,31,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
S1-15-01,4,2,3,7,6,1,3,2,4,16,,7,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
S1-15-02,4,2,3,7,6,1,3,2,4,16,7,71,14,749,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-15-04,4,2,3,7,6,1,3,2,4,16,8,71,,,,,,29,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,
S1-15-05,4,2,3,7,6,1,3,2,4,15,8,71,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S1-15-08,4,2,3,7,6,1,3,2,4,16,8,71,15,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
S1-15-09,4,2,3,7,6,1,3,2,4,16,8,71,,3538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
S1-15-10,4,2,3,7,6,1,3,2,4,16,8,71,,3451,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
S1-15-11,4,2,3,7,6,1,3,2,4,16,8,71,,3148,,,,31,,3,,,8,,76,120,86,30,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
S2-03-01,4,2,3,7,6,1,3,2,4,16,8,,,3038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S2-03-02,4,2,3,7,6,1,3,2,4,16,26,107,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S2-03-03,4,2,3,7,6,1,3,2,4,16,8,71,15,2028,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
S2-03-04,4,2,3,7,6,1,3,2,4,14,8,71,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
S2-03-13,4,2,3,7,6,1,3,2,4,16,8,71,15,3138,,40,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
S2-04-01,4,2,3,7,6,1,3,2,4,16,8,71,15,3148,,40,21,29,4,3,,,7,,2,1.05,7,30,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,
S2-04-05,4,2,3,7,6,1,3,2,4,16,8,71,15,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
S2-04-07,4,2,3,7,6,1,3,2,4,16,8,71,15,3147,,25,,31,100,0.333333333,,,0.625,,4,2.005,1,30,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15,question 20=1/3; 23=5/8; 27=5/5
S2-04-08,4,2,3,7,6,1,3,2,4,16,8,71,15,3148,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,
S2-04-09,4,2,3,7,6,1,3,2,4,16,8,71,15,3148,,,,31,100,,,,,,,125,,,,0.444444444,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,question 30=4/9
S2-04-10,4,2,3,7,6,1,3,2,4,16,8,71,2,3067,,40,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
S2-04-11,4,2,3,7,6,1,3,2,4,18,8,71,15,3148,16,40,91,29,84,0.333333333,3,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,19,question 20=1/3; 23=5/8; 27=5/5
S2-04-12,4,2,3,7,6,1,3,2,4,16,8,71,20,3138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
S2-04-16,4,2,3,7,6,1,3,2,4,16,26,71,15,3048,,40,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
S2-04-17,4,2,3,7,6,1,3,2,4,16,8,71,15,3148,,40,,29,,,,,5,,,,,30,,1.333333333,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,question 23=5/0; 30=4/3
S2-04-18,4,2,3,7,6,1,3,2,4,16,8,71,15,3048,,40,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,
S2-05-02,4,2,3,7,6,1,3,2,4,16,26,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S2-08-01,4,2,3,7,6,1,3,2,4,16,8,71,15,3138,,40,,29,,0.333333333,,,0.625,,1.25,110,1.555555556,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,17,question 20=1/3; 23=5/8; 25=10/8; 27=14/9
S2-08-03,4,2,3,7,6,1,4,2,4,16,8,71,8,2638,,13,20,31,22,,,,,,,127,20,30,1,8,8,,,,,,,,,,,,,,,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S2-09-05,4,2,3,7,6,1,3,2,4,16,26,108,15,3148,,40,,29,,,,,,,,1.07,,6,0,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,
S2-09-07,4,2,3,7,6,1,3,2,4,16,8,91,15,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
S2-09-08,4,2,3,7,6,1,3,2,4,16,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
S2-09-10,4,2,3,7,6,1,3,2,4,16,8,71,15,3148,,40,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,
S2-09-13,4,2,3,7,6,1,3,2,4,16,8,71,15,3048,,40,,29,,0.333333333,,,0.625,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,17,question 20=1/3; 23=5/8
S2-09-14,4,2,3,7,6,1,3,2,4,16,26,71,15,3148,,40,,29,,,,,,,,140,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,
S2-09-19,4,2,3,7,6,1,3,2,4,16,8,71,15,3148,,40,,,,,,,,,,140,7.777777778,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,question 27=7 and 7/9
S2-09-20,4,2,3,7,6,1,3,2,4,16,8,71,15,2138,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
S2-10-02,4,2,3,7,6,5,7,2,4,16,8,71,15,3138,,40,,29,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,
S2-10-03,4,2,3,7,6,1,3,2,4,16,8,71,15,3148,,40,6,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
S2-10-05,4,2,3,7,6,1,3,2,4,16,26,71,15,3148,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
S2-10-10,4,2,3,7,6,1,3,2,4,2,8,71,15,3144,,40,,29,,0.333333333,,,0.625,,,2,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,16,question 20=1/3; 23=5/8
