sitting_id,trial,duration,start_time,type,capacity,samediff,response,correct,rt,state
1156279,35,497,"2015-09-04 15:23:23",test,1,different,space,0,1790.76,keyup
1156365,1,867,"2015-09-04 17:16:42",practice,1,same,s,0,1745.90,keyup
1156365,2,867,"2015-09-04 17:16:42",practice,1,same,a,0,613.48,keyup
1156365,3,867,"2015-09-04 17:16:42",practice,1,same,l,1,402.14,keyup
1156365,4,867,"2015-09-04 17:16:42",practice,2,different,l,0,515.72,keyup
1156365,5,867,"2015-09-04 17:16:42",practice,2,different,a,1,203.33,keyup
1156365,6,867,"2015-09-04 17:16:42",practice,2,same,l,1,936.35,keyup
1156365,7,867,"2015-09-04 17:16:42",practice,2,same,a,0,762.92,keyup
1156365,8,867,"2015-09-04 17:16:42",practice,2,same,l,1,344.51,keyup
1156365,9,867,"2015-09-04 17:16:42",practice,2,different,a,1,261.57,keyup
1156365,10,867,"2015-09-04 17:16:42",practice,2,different,a,1,257.85,keyup
1156365,11,867,"2015-09-04 17:16:42",practice,3,same,l,1,1063.30,keyup
1156365,12,867,"2015-09-04 17:16:42",practice,3,different,a,1,279.94,keyup
1156365,13,867,"2015-09-04 17:16:42",test,3,different,a,1,329.09,keyup
1156365,14,867,"2015-09-04 17:16:42",test,4,same,a,0,226.18,keyup
1156365,15,867,"2015-09-04 17:16:42",test,3,same,l,1,1154.35,keyup
1156365,16,867,"2015-09-04 17:16:42",test,3,different,s,0,602.62,keyup
1156365,17,867,"2015-09-04 17:16:42",test,2,same,b,0,570.23,keyup
1156365,18,867,"2015-09-04 17:16:42",test,1,different,m,0,1413.86,keyup
1156365,19,867,"2015-09-04 17:16:42",test,1,same,l,1,402.61,keyup
1156365,20,867,"2015-09-04 17:16:42",test,1,same,l,1,1027.57,keyup
1156365,21,867,"2015-09-04 17:16:42",test,2,same,l,1,1101.78,keyup
1156365,22,867,"2015-09-04 17:16:42",test,3,same,l,1,56623.64,keyup
1156365,23,867,"2015-09-04 17:16:42",test,4,same,l,1,182.84,keyup
1156365,24,867,"2015-09-04 17:16:42",test,5,different,s,0,711.52,keyup
1156365,25,867,"2015-09-04 17:16:42",test,4,same,a,0,546.97,keyup
1156365,26,867,"2015-09-04 17:16:42",test,3,different,a,1,1478.81,keyup
1156365,27,867,"2015-09-04 17:16:42",test,3,different,a,1,527.88,keyup
1156365,28,867,"2015-09-04 17:16:42",test,4,same,l,1,2248.52,keyup
1156365,29,867,"2015-09-04 17:16:42",test,5,different,a,1,8871.60,keyup
1156365,30,867,"2015-09-04 17:16:42",test,6,same,l,1,8913.17,keyup
1156365,31,867,"2015-09-04 17:16:42",test,7,different,l,0,14752.06,keyup
1156365,32,867,"2015-09-04 17:16:42",test,6,different,a,1,1045.99,keyup
1156365,33,867,"2015-09-04 17:16:42",test,6,different,l,0,830.33,keyup
1156365,34,867,"2015-09-04 17:16:42",test,5,same,l,1,323.35,keyup
1156365,35,867,"2015-09-04 17:16:42",test,5,different,a,1,679.71,keyup
1156365,36,867,"2015-09-04 17:16:42",test,6,different,a,1,319.38,keyup
1159621,1,1066,"2015-09-08 10:26:14",practice,1,same,m,1,1013.34,keyup
1159621,2,1066,"2015-09-08 10:26:14",practice,2,different,z,1,1064.63,keyup
1159621,3,1066,"2015-09-08 10:26:14",practice,2,same,m,1,1800.00,keyup
1159621,4,1066,"2015-09-08 10:26:14",practice,2,same,m,1,22560.28,keyup
1159621,5,1066,"2015-09-08 10:26:14",practice,2,different,z,1,1188.85,keyup
1159621,6,1066,"2015-09-08 10:26:14",practice,2,different,m,0,7151.08,keyup
1159621,7,1066,"2015-09-08 10:26:14",practice,2,different,m,0,1183.12,keyup
1159621,8,1066,"2015-09-08 10:26:14",practice,2,different,z,1,775.81,keyup
1159621,9,1066,"2015-09-08 10:26:14",practice,3,same,z,0,5600.74,keyup
1159621,10,1066,"2015-09-08 10:26:14",practice,3,same,m,1,1528.93,keyup
1159621,11,1066,"2015-09-08 10:26:14",practice,3,different,z,1,3248.56,keyup
1159621,12,1066,"2015-09-08 10:26:14",test,3,different,z,1,2070.04,keyup
1159621,13,1066,"2015-09-08 10:26:14",test,4,same,z,0,3002.94,keyup
1159621,14,1066,"2015-09-08 10:26:14",test,3,same,z,0,4072.00,keyup
1159621,15,1066,"2015-09-08 10:26:14",test,2,different,m,0,1314.34,keyup
1159621,16,1066,"2015-09-08 10:26:14",test,1,same,m,1,1940.53,keyup
1159621,17,1066,"2015-09-08 10:26:14",test,1,different,z,1,2166.10,keyup
1159621,18,1066,"2015-09-08 10:26:14",test,2,same,m,1,1945.13,keyup
1159621,19,1066,"2015-09-08 10:26:14",test,3,same,z,0,2092.76,keyup
1159621,20,1066,"2015-09-08 10:26:14",test,2,same,m,1,1352.04,keyup
1159621,21,1066,"2015-09-08 10:26:14",test,2,same,z,0,1995.09,keyup
1159621,22,1066,"2015-09-08 10:26:14",test,1,same,m,1,8491.36,keyup
1159621,23,1066,"2015-09-08 10:26:14",test,1,different,z,1,3955.04,keyup
1159621,24,1066,"2015-09-08 10:26:14",test,2,same,z,0,3415.71,keyup
1159621,25,1066,"2015-09-08 10:26:14",test,1,different,z,1,2225.15,keyup
1159621,26,1066,"2015-09-08 10:26:14",test,1,different,z,1,1965.03,keyup
1159621,27,1066,"2015-09-08 10:26:14",test,2,same,m,1,1953.46,keyup
1159621,28,1066,"2015-09-08 10:26:14",test,3,different,m,0,319.83,keyup
1159621,29,1066,"2015-09-08 10:26:14",test,2,same,m,1,2496.44,keyup
1159621,30,1066,"2015-09-08 10:26:14",test,2,different,z,1,2577.17,keyup
1159621,31,1066,"2015-09-08 10:26:14",test,3,different,z,1,1725.21,keyup
1159621,32,1066,"2015-09-08 10:26:14",test,4,different,z,1,2614.45,keyup
1159621,33,1066,"2015-09-08 10:26:14",test,5,same,z,0,2149.44,keyup
1159621,34,1066,"2015-09-08 10:26:14",test,4,different,z,1,1844.92,keyup
1159621,35,1066,"2015-09-08 10:26:14",test,4,different,z,1,837.59,keyup
1159620,1,1076,"2015-09-08 10:26:16",practice,1,same,m,1,12468.86,keyup
1159620,2,1076,"2015-09-08 10:26:16",practice,2,different,z,1,1574.63,keyup
1159620,3,1076,"2015-09-08 10:26:16",practice,2,same,m,1,108.00,keyup
1159620,4,1076,"2015-09-08 10:26:16",practice,2,same,z,0,3374.03,keyup
1159620,5,1076,"2015-09-08 10:26:16",practice,2,same,m,1,1574.75,keyup
1159620,6,1076,"2015-09-08 10:26:16",practice,2,different,z,1,989.93,keyup
1159620,7,1076,"2015-09-08 10:26:16",practice,2,different,z,1,2153.27,keyup
1159620,8,1076,"2015-09-08 10:26:16",practice,3,same,m,1,520.91,keyup
1159620,9,1076,"2015-09-08 10:26:16",practice,3,different,z,1,492.56,keyup
1159620,10,1076,"2015-09-08 10:26:16",test,3,different,z,1,171.36,keyup
1159620,11,1076,"2015-09-08 10:26:16",test,4,same,z,0,3061.81,keyup
1159620,12,1076,"2015-09-08 10:26:16",test,3,same,m,1,501.01,keyup
1159620,13,1076,"2015-09-08 10:26:16",test,3,different,z,1,71.56,keyup
1159620,14,1076,"2015-09-08 10:26:16",test,4,same,m,1,1298.93,keyup
1159620,15,1076,"2015-09-08 10:26:16",test,5,different,m,0,1117.18,keyup
1159620,16,1076,"2015-09-08 10:26:16",test,4,same,m,1,573.33,keyup
1159620,17,1076,"2015-09-08 10:26:16",test,4,same,m,1,119.31,keyup
1159620,18,1076,"2015-09-08 10:26:16",test,5,same,z,0,2206.53,keyup
1159620,19,1076,"2015-09-08 10:26:16",test,4,same,m,1,540.74,keyup
1159620,20,1076,"2015-09-08 10:26:16",test,4,same,z,0,1403.60,keyup
1159620,21,1076,"2015-09-08 10:26:16",test,3,different,z,1,494.20,keyup
1159620,22,1076,"2015-09-08 10:26:16",test,3,same,m,1,462.63,keyup
1159620,23,1076,"2015-09-08 10:26:16",test,4,different,z,1,1143.31,keyup
1159620,24,1076,"2015-09-08 10:26:16",test,5,different,m,0,425.87,keyup
1159620,25,1076,"2015-09-08 10:26:16",test,4,same,z,0,650.36,keyup
1159620,26,1076,"2015-09-08 10:26:16",test,3,different,z,1,628.63,keyup
1159620,27,1076,"2015-09-08 10:26:16",test,3,same,m,1,2646.77,keyup
1159620,28,1076,"2015-09-08 10:26:16",test,4,different,z,1,2263.36,keyup
1159620,29,1076,"2015-09-08 10:26:16",test,5,different,z,1,1357.03,keyup
1159620,30,1076,"2015-09-08 10:26:16",test,6,different,z,1,1294.32,keyup
1159620,31,1076,"2015-09-08 10:26:16",test,7,same,m,1,727.48,keyup
1159620,32,1076,"2015-09-08 10:26:16",test,8,different,m,0,1378.20,keyup
1159620,33,1076,"2015-09-08 10:26:16",test,7,different,z,1,1593.37,keyup
1159623,1,1097,"2015-09-08 10:26:23",practice,1,same,m,1,446.11,keyup
1159623,2,1097,"2015-09-08 10:26:23",practice,2,different,z,1,24583.54,keyup
1159623,3,1097,"2015-09-08 10:26:23",practice,2,same,z,0,2648.02,keyup
1159623,4,1097,"2015-09-08 10:26:23",practice,2,same,m,1,2889.62,keyup
1159623,5,1097,"2015-09-08 10:26:23",practice,2,same,m,1,3137.13,keyup
1159623,6,1097,"2015-09-08 10:26:23",practice,2,different,z,1,6618.23,keyup
1159623,7,1097,"2015-09-08 10:26:23",practice,2,different,z,1,4968.80,keyup
1159623,8,1097,"2015-09-08 10:26:23",practice,3,same,m,1,1139.10,keyup
1159623,9,1097,"2015-09-08 10:26:23",practice,3,different,z,1,104.12,keyup
1159623,10,1097,"2015-09-08 10:26:23",test,3,different,z,1,656.30,keyup
1159623,11,1097,"2015-09-08 10:26:23",test,4,same,m,1,3988.67,keyup
1159623,12,1097,"2015-09-08 10:26:23",test,5,same,m,1,4260.32,keyup
1159623,13,1097,"2015-09-08 10:26:23",test,6,different,m,0,2649.14,keyup
1159623,14,1097,"2015-09-08 10:26:23",test,5,same,m,1,221.68,keyup
1159623,15,1097,"2015-09-08 10:26:23",test,5,different,z,1,1079.80,keyup
1159623,16,1097,"2015-09-08 10:26:23",test,6,same,z,0,13154.02,keyup
1159623,17,1097,"2015-09-08 10:26:23",test,5,same,z,0,4019.60,keyup
1159623,18,1097,"2015-09-08 10:26:23",test,4,same,m,1,7656.84,keyup
1159623,19,1097,"2015-09-08 10:26:23",test,4,same,z,0,4640.88,keyup
1159623,20,1097,"2015-09-08 10:26:23",test,3,same,z,0,618.58,keyup
1159623,21,1097,"2015-09-08 10:26:23",test,2,different,m,0,389.08,keyup
1159623,22,1097,"2015-09-08 10:26:23",test,1,same,z,0,5909.78,keyup
1159623,23,1097,"2015-09-08 10:26:23",test,1,different,m,0,4719.95,keyup
1159623,24,1097,"2015-09-08 10:26:23",test,1,different,z,1,4733.34,keyup
1159623,25,1097,"2015-09-08 10:26:23",test,1,same,m,1,1529.07,keyup
1159623,26,1097,"2015-09-08 10:26:23",test,2,different,m,0,2163.63,keyup
1159623,27,1097,"2015-09-08 10:26:23",test,1,same,m,1,3078.95,keyup
1159623,28,1097,"2015-09-08 10:26:23",test,1,different,z,1,2843.18,keyup
1159623,29,1097,"2015-09-08 10:26:23",test,2,different,m,0,2252.95,keyup
1159623,30,1097,"2015-09-08 10:26:23",test,1,different,m,0,5141.28,keyup
1159623,31,1097,"2015-09-08 10:26:23",test,1,same,m,1,2054.48,keyup
1159623,32,1097,"2015-09-08 10:26:23",test,1,different,m,0,3982.30,keyup
1159623,33,1097,"2015-09-08 10:26:23",test,1,different,z,1,1958.73,keyup
1159618,1,1314,"2015-09-08 10:27:13",practice,1,same,m,1,1791.49,keyup
1159618,2,1314,"2015-09-08 10:27:13",practice,2,different,z,1,10811.71,keyup
1159618,3,1314,"2015-09-08 10:27:13",practice,2,same,z,0,29115.97,keyup
1159618,4,1314,"2015-09-08 10:27:13",practice,2,same,z,0,23055.73,keyup
1159618,5,1314,"2015-09-08 10:27:13",practice,2,same,m,1,1514.08,keyup
1159618,6,1314,"2015-09-08 10:27:13",practice,2,same,m,1,1850.02,keyup
1159618,7,1314,"2015-09-08 10:27:13",practice,2,different,m,0,1008.91,keyup
1159618,8,1314,"2015-09-08 10:27:13",practice,2,different,z,1,5431.50,keyup
1159618,9,1314,"2015-09-08 10:27:13",practice,2,different,m,0,2740.35,keyup
1159618,10,1314,"2015-09-08 10:27:13",practice,2,different,z,1,3764.92,keyup
1159618,11,1314,"2015-09-08 10:27:13",practice,3,same,z,0,3115.07,keyup
1159618,12,1314,"2015-09-08 10:27:13",practice,3,same,z,0,2577.26,keyup
1159618,13,1314,"2015-09-08 10:27:13",practice,3,same,m,1,2318.00,keyup
1159618,14,1314,"2015-09-08 10:27:13",practice,3,different,m,0,1642.90,keyup
1159618,15,1314,"2015-09-08 10:27:13",practice,3,different,m,0,3935.50,keyup
1159618,16,1314,"2015-09-08 10:27:13",practice,3,different,z,1,11222.77,keyup
1159618,17,1314,"2015-09-08 10:27:13",test,3,different,m,0,4037.10,keyup
1159618,18,1314,"2015-09-08 10:27:13",test,2,same,z,0,4239.53,keyup
1159618,19,1314,"2015-09-08 10:27:13",test,1,same,m,1,28540.87,keyup
1159618,20,1314,"2015-09-08 10:27:13",test,1,different,m,0,9986.13,keyup
1159618,21,1314,"2015-09-08 10:27:13",test,1,same,z,0,4909.75,keyup
1159618,22,1314,"2015-09-08 10:27:13",test,1,different,m,0,22647.48,keyup
1159618,23,1314,"2015-09-08 10:27:13",test,1,same,m,1,2863.95,keyup
1159618,24,1314,"2015-09-08 10:27:13",test,1,same,m,1,6458.34,keyup
1159618,25,1314,"2015-09-08 10:27:13",test,2,same,m,1,15601.22,keyup
1159618,26,1314,"2015-09-08 10:27:13",test,3,same,z,0,8364.97,keyup
1159618,27,1314,"2015-09-08 10:27:13",test,2,same,m,1,2320.27,keyup
1159618,28,1314,"2015-09-08 10:27:13",test,2,different,m,0,6279.13,keyup
1159618,29,1314,"2015-09-08 10:27:13",test,1,same,m,1,22978.87,keyup
1159618,30,1314,"2015-09-08 10:27:13",test,1,different,z,1,1798.54,keyup
1159618,31,1314,"2015-09-08 10:27:13",test,2,different,m,0,5285.36,keyup
1159618,32,1314,"2015-09-08 10:27:13",test,1,same,m,1,3752.85,keyup
1159618,33,1314,"2015-09-08 10:27:13",test,1,different,m,0,5581.94,keyup
1159618,34,1314,"2015-09-08 10:27:13",test,1,same,m,1,4722.13,keyup
1159618,35,1314,"2015-09-08 10:27:13",test,1,different,z,1,8422.30,keyup
1159618,36,1314,"2015-09-08 10:27:13",test,2,different,m,0,784.22,keyup
1159618,37,1314,"2015-09-08 10:27:13",test,1,different,m,0,4253.63,keyup
1159618,38,1314,"2015-09-08 10:27:13",test,1,same,m,1,2202.65,keyup
1159618,39,1314,"2015-09-08 10:27:13",test,1,different,m,0,2420.52,keyup
1159618,40,1314,"2015-09-08 10:27:13",test,1,different,z,1,3421.12,keyup
1159753,1,836,"2015-09-08 14:03:02",practice,1,same,m,1,6987.66,keyup
1159753,2,836,"2015-09-08 14:03:02",practice,2,different,z,1,2571.31,keyup
1159753,3,836,"2015-09-08 14:03:02",practice,2,same,m,1,1939.96,keyup
1159753,4,836,"2015-09-08 14:03:02",practice,2,same,m,1,1618.27,keyup
1159753,5,836,"2015-09-08 14:03:02",practice,2,different,z,1,6435.09,keyup
1159753,6,836,"2015-09-08 14:03:02",practice,2,different,z,1,903.74,keyup
1159753,7,836,"2015-09-08 14:03:02",practice,3,same,m,1,2572.37,keyup
1159753,8,836,"2015-09-08 14:03:02",practice,3,different,z,1,9104.91,keyup
1159753,9,836,"2015-09-08 14:03:02",test,3,different,m,0,3517.02,keyup
1159753,10,836,"2015-09-08 14:03:02",test,2,same,m,1,1990.07,keyup
1159753,11,836,"2015-09-08 14:03:02",test,2,same,m,1,3475.76,keyup
1159753,12,836,"2015-09-08 14:03:02",test,3,different,m,0,4373.89,keyup
1159753,13,836,"2015-09-08 14:03:02",test,2,same,m,1,3116.04,keyup
1159753,14,836,"2015-09-08 14:03:02",test,2,different,m,0,2605.56,keyup
1159753,15,836,"2015-09-08 14:03:02",test,1,same,m,1,2503.02,keyup
1159753,16,836,"2015-09-08 14:03:02",test,1,same,m,1,1403.46,keyup
1159753,17,836,"2015-09-08 14:03:02",test,2,same,m,1,1953.95,keyup
1159753,18,836,"2015-09-08 14:03:02",test,3,same,m,1,707.96,keyup
1159753,19,836,"2015-09-08 14:03:02",test,4,same,z,0,1613.17,keyup
1159753,20,836,"2015-09-08 14:03:02",test,3,different,z,1,2483.82,keyup
1159753,21,836,"2015-09-08 14:03:02",test,3,same,z,0,1632.27,keyup
1159753,22,836,"2015-09-08 14:03:02",test,2,different,m,0,2352.67,keyup
1159753,23,836,"2015-09-08 14:03:02",test,1,different,z,1,2279.04,keyup
1159753,24,836,"2015-09-08 14:03:02",test,1,same,m,1,2025.43,keyup
1159753,25,836,"2015-09-08 14:03:02",test,2,different,z,1,2641.62,keyup
1159753,26,836,"2015-09-08 14:03:02",test,3,same,z,0,4680.87,keyup
1159753,27,836,"2015-09-08 14:03:02",test,2,different,m,0,1590.06,keyup
1159753,28,836,"2015-09-08 14:03:02",test,1,different,z,1,2125.47,keyup
1159753,29,836,"2015-09-08 14:03:02",test,1,different,z,1,1325.51,keyup
1159753,30,836,"2015-09-08 14:03:02",test,2,same,m,1,3429.08,keyup
1159753,31,836,"2015-09-08 14:03:02",test,3,different,m,0,2654.54,keyup
1159753,32,836,"2015-09-08 14:03:02",test,2,different,z,1,1262.49,keyup
1159779,1,647,"2015-09-08 14:09:45",practice,1,same,m,1,3197.97,keyup
1159779,2,647,"2015-09-08 14:09:45",practice,2,different,z,1,1424.44,keyup
1159779,3,647,"2015-09-08 14:09:45",practice,2,same,m,1,790.26,keyup
1159779,4,647,"2015-09-08 14:09:45",practice,2,same,z,0,1992.82,keyup
1159779,5,647,"2015-09-08 14:09:45",practice,2,same,m,1,2620.98,keyup
1159779,6,647,"2015-09-08 14:09:45",practice,2,different,z,1,4594.13,keyup
1159779,7,647,"2015-09-08 14:09:45",practice,2,different,m,0,3535.44,keyup
1159779,8,647,"2015-09-08 14:09:45",practice,2,different,m,0,7418.64,keyup
1159779,9,647,"2015-09-08 14:09:45",practice,2,different,z,1,20409.63,keyup
1159779,10,647,"2015-09-08 14:09:45",practice,3,same,m,1,5397.97,keyup
1159779,11,647,"2015-09-08 14:09:45",practice,3,different,z,1,5746.61,keyup
1159779,12,647,"2015-09-08 14:09:45",test,3,different,m,0,8257.36,keyup
1159779,13,647,"2015-09-08 14:09:45",test,2,same,z,0,1690.28,keyup
1159779,14,647,"2015-09-08 14:09:45",test,1,same,z,0,14022.46,keyup
1159779,15,647,"2015-09-08 14:09:45",test,1,different,m,0,3757.61,keyup
1159779,16,647,"2015-09-08 14:09:45",test,1,same,z,0,10754.58,keyup
1159779,17,647,"2015-09-08 14:09:45",test,1,different,z,1,8797.03,keyup
1159779,18,647,"2015-09-08 14:09:45",test,1,same,z,0,7738.30,keyup
1159779,19,647,"2015-09-08 14:09:45",test,1,same,m,1,4898.01,keyup
1159779,20,647,"2015-09-08 14:09:45",test,1,same,z,0,12962.28,keyup
1159779,21,647,"2015-09-08 14:09:45",test,1,same,m,1,4580.64,keyup
1159779,22,647,"2015-09-08 14:09:45",test,1,same,z,0,180.25,keyup
1159779,23,647,"2015-09-08 14:09:45",test,1,different,z,1,1910.20,keyup
1159779,24,647,"2015-09-08 14:09:45",test,1,same,m,1,20.45,keyup
1159779,25,647,"2015-09-08 14:09:45",test,2,different,z,1,403.76,keyup
1159779,26,647,"2015-09-08 14:09:45",test,3,different,z,1,195.35,keyup
1159779,27,647,"2015-09-08 14:09:45",test,4,same,z,0,79.23,keyup
1159779,28,647,"2015-09-08 14:09:45",test,3,different,m,0,3369.26,keyup
1159779,29,647,"2015-09-08 14:09:45",test,2,same,z,0,900.52,keyup
1159779,30,647,"2015-09-08 14:09:45",test,1,different,m,0,3257.74,keyup
1159779,31,647,"2015-09-08 14:09:45",test,1,different,z,1,9519.87,keyup
1159779,32,647,"2015-09-08 14:09:45",test,1,different,m,0,1622.22,keyup
1159779,33,647,"2015-09-08 14:09:45",test,1,same,m,1,8516.03,keyup
1159779,34,647,"2015-09-08 14:09:45",test,1,different,m,0,1805.91,keyup
1159779,35,647,"2015-09-08 14:09:45",test,1,different,z,1,1120.66,keyup
1159752,1,1254,"2015-09-08 14:00:36",practice,1,same,z,0,528.70,keyup
1159752,2,1254,"2015-09-08 14:00:36",practice,1,same,m,1,370.79,keyup
1159752,3,1254,"2015-09-08 14:00:36",practice,2,different,z,1,186.76,keyup
1159752,4,1254,"2015-09-08 14:00:36",practice,2,same,m,1,102.58,keyup
1159752,5,1254,"2015-09-08 14:00:36",practice,2,same,m,1,1423.35,keyup
1159752,6,1254,"2015-09-08 14:00:36",practice,2,different,z,1,159.60,keyup
1159752,7,1254,"2015-09-08 14:00:36",practice,2,different,z,1,2386.89,keyup
1159752,8,1254,"2015-09-08 14:00:36",practice,3,same,z,0,189.55,keyup
1159752,9,1254,"2015-09-08 14:00:36",practice,3,same,z,0,829.33,keyup
1159752,10,1254,"2015-09-08 14:00:36",practice,3,same,m,1,399.50,keyup
1159752,11,1254,"2015-09-08 14:00:36",practice,3,different,z,1,1741.90,keyup
1159752,12,1254,"2015-09-08 14:00:36",test,3,different,z,1,7817.50,keyup
1159752,13,1254,"2015-09-08 14:00:36",test,4,same,m,1,2679.06,keyup
1159752,14,1254,"2015-09-08 14:00:36",test,5,same,z,0,824.97,keyup
1159752,15,1254,"2015-09-08 14:00:36",test,4,different,z,1,1879.58,keyup
1159752,16,1254,"2015-09-08 14:00:36",test,4,same,z,0,2164.98,keyup
1159752,17,1254,"2015-09-08 14:00:36",test,3,different,z,1,1494.40,keyup
1159752,18,1254,"2015-09-08 14:00:36",test,3,same,m,1,105.24,keyup
1159752,19,1254,"2015-09-08 14:00:36",test,4,same,z,0,2473.68,keyup
1159752,20,1254,"2015-09-08 14:00:36",test,3,same,m,1,2043.11,keyup
1159752,21,1254,"2015-09-08 14:00:36",test,3,same,m,1,802.14,keyup
1159752,22,1254,"2015-09-08 14:00:36",test,4,same,m,1,1091.82,keyup
1159752,23,1254,"2015-09-08 14:00:36",test,5,different,m,0,756.77,keyup
